video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name
o4tTGmm9J48,Rakesh Barot | Dashamanu Vrat Lai Le | Reshma Thakor | દશમાનુ વ્રત લઈ લે | રાકેશ બારોટ Dashama Song,"Jhankar Music Gujarati Presenting Latest Dashama Devotional Video Song Of  દશામાંનુ વ્રત લઈ લે - Dashamanu Vrat Lai Le Sung by Rakesh Barot, Reshma Thakor & Penned by Manu Rabari & Music Composed by Rakesh Barot, Mehul Barot & Starring : Rakesh Barot.Neha Suthar: Divya Vaniya. Sanjna Shah Concept & Director: Pranav J Jethva 
Join this channel to get access to perks:
https://www.youtube.com/channel/UCQeljbfXMX_5a2_KMXTkF-A/join  
------------------------
𝐅𝐨𝐫 𝐑𝐞𝐞𝐥𝐬 𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦 𝐋𝐢𝐧𝐤 : https://www.instagram.com/reels/audio/1899018440522218/
-------------------------
𝐋𝐢𝐬𝐭𝐞𝐧 𝐚𝐧𝐝 𝐃𝐨𝐰𝐧𝐥𝐨𝐚𝐝 𝐒𝐨𝐧𝐠 𝐨𝐧 :  🎶
♪ 𝐈 𝐓𝐮𝐧𝐞𝐬 : https://shorturl.at/WWfny
♪ 𝐉𝐢𝐨 𝐒𝐚𝐚𝐯𝐧 : https://shorturl.at/Fpr9j
♪ 𝐖𝐲𝐧𝐤 :  https://wynk.in/u/KcjBBuPtg
♪ 𝐒𝐩𝐨𝐭𝐢𝐟𝐲 : https://shorturl.at/2FBdg
♪ 𝐆𝐚𝐚𝐧𝐚 : https://shorturl.at/NST89
♪ 𝐀𝐦𝐚𝐳𝐨𝐧 𝐌𝐮𝐬𝐢𝐜 : https://shorturl.at/zCzYP
♪ 𝐘𝐨𝐮𝐓𝐮𝐛𝐞 𝐌𝐮𝐬𝐢𝐜 : https://youtu.be/w5tMIIZPXOI?si=Eu9eF_Hh3Gimat6B

🎧 𝐀𝐮𝐝𝐢𝐨 𝐂𝐫𝐞𝐝𝐢𝐭𝐬 : 
♪ Song :  Dashamanu Vrat Lai Le
♪ Singer : Rakesh Barot, Reshma Thakor
♪ Lyrics : Manu Rabari 
♪ Music :  Rakesh Barot, Mehul Barot
♪ Studio : Dhoon Digital Recording Studio, Adalaj

#rakeshbarot #dashamaasong #jhankarmusicgujarati #dashamanostatus #dashamasongstatus 

🎬 𝐅𝐮𝐥𝐥 𝐕𝐢𝐝𝐞𝐨 𝐂𝐫𝐞𝐝𝐢𝐭𝐬 : 
♪ Producer: MAARSS MOVIES AND MUSIC (JHANKAR MUSIC)
♪ Executive Producer: Red Velvet Cinema 
♪ Project Lead By : Chandu Raval
♪ Starring  : Rakesh Barot.Neha Suthar, Divya Vaniya, Sanjana Shah 
♪ D.O.P : Chirag Kachhariya 
♪ Editing : Ravindra S Rathod 
♪ Concept & Director: Pranav J Jethva 
♪ Creative Producer: Dhyey Films & Team
♪ Technical support: Jenish Talaviya 
♪ Production: Vishal Suthar 
♪ Light: Kalpesh Jadav 
♪ Choreographer: Deepak Turi 
♪ Makeup-Hair: Hasmukh Limbachiya 
♪ Rakesh Barot Costume: Manisha R Barot
♪ Spot: Raju N Akshay, Guna Kaka 
♪ Poster: Raj Charoliya
♪ Music label: Jhankar Music
-----------------------------
📝 𝐋𝐲𝐫𝐢𝐜𝐬: Gujarati  👇

F: હે  બે દાડા થી મોઢા માથે ચિંતા શે તારે
        હાચુ કેને શુ વિચારે શુ ફરે મન માં તારે
M: હે દિવાહો આયો દશામાં નો વ્રત લેવા મારે
        હાહુ વાત કાને ના ધરે નંણદી એને ચાવિયો ભરે
F: હે વ્રત રે લેવા માં તુ ચમ કરે આમ
        દશામાંનુ વ્રત તો કરે આખુ ગામ
M: હે ના પાડે ચોખી હાહુ લઉ વ્રત નુ નામ
        એમ કેસે કોણ કરસે આય ઘર નુ બધુ કામ
F: હે તે ચ્યારે પૂછ્યુ ને માં એ તને ના પાડી ચ્યારે ના
        હેડ હુ આવુ હારે વ્રત લઇલે તુતારે... ( ૨ )

M: હો તમે કેશો તો ખોટા ઘર માં ડખા થાશે
        તમારા ગયા પછી મને હભડાવશે
F: હો કેમ તુ આટલી બા થી ડરેશે 
        પ્રેમ થી કેશુ તો વાત ને હમજશે
M: હે અમારા બૈરા ની વાત માં તમને ખબર પડેના
        તમારે રેવુ બાર અમારે રેવુ ઘર માં
F: હે આતો માતાજી નુ કામ છે કોઈ પાડે નહિ ના
        તુ માંને એવી ઝગડા વાડી નથી મારી માં
M: હે પાહે બેસી નાની નાની વાતો બહુ કરે
        નંણદલ ચાવિયો ભરે હાહુ મને ઝગડા કરે
F: હેડ હુ આવુ હારે વ્રત લઇલે તુતારે...

F: હો વ્રત લેવાની વાત કરી છે મેં બાને
        દશામાંના વ્રતની ના નહિ પાડે તને
M: હો પિયર માં પાટ ઢારેલો હતો મારે
        બાકે  વ્રત કરવા જા તુટારે
F: હે દશ દાડા વ્રત કરવા શાંતિ થી તુ રેજે
        એક ટાણું કરે તો ફરાળી તુ લેજે
M: હે રાજી થઇ ને રજા આલી પિયર જવા બાએ
        અંતર નો સુની સાદ દયા કરી દશામાંએ
F: હે  હાચો જેનો ભક્તિ એ કદી હારે
        દશામાં આવે વારે મનુ કે માં ઉગારે ...( ૨ )

@𝐄𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞𝐥𝐲 𝐨𝐧 𝐉𝐡𝐚𝐧𝐤𝐚𝐫 𝐌𝐮𝐬𝐢𝐜 𝐆𝐮𝐣𝐚𝐫𝐚𝐭𝐢 
    𝐒𝐮𝐛𝐬𝐜𝐫𝐢𝐛𝐞 𝐨𝐮𝐫 𝐂𝐡𝐚𝐧𝐧𝐞𝐥▶️
https://www.youtube.com/@jhankarmusicgujarati

𝐄𝐧𝐣𝐨𝐲 & 𝐒𝐭𝐚𝐲 𝐂𝐨𝐧𝐧𝐞𝐜𝐭𝐞𝐝 𝐖𝐢𝐭𝐡 𝐮𝐬 :
👉𝐘𝐨𝐮𝐓𝐮𝐛𝐞 : https://www.youtube.com/@jhankarmusicgujarati
👉𝐅𝐚𝐜𝐞𝐛𝐨𝐨𝐤 : https://www.facebook.com/jhankarmusicgujarati...
👉𝐓𝐰𝐢𝐭𝐭𝐞𝐫 : https://twitter.com/music_jhankar...
👉𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦 : https://www.instagram.com/JhankarMusicGujarati... 

Welcome to JHANKAR MUSIC GUJRATI your favorite YouTube for premium Gujarati Song. Enjoy the latest Songs, Much More.
Subscribe and stay updated to  JHANKAR MUSIC GUJARATI   

Thanks for Watching !",2024-08-01T02:00:22Z,UCQeljbfXMX_5a2_KMXTkF-A,Jhankar Music Gujarati,10,[],PT7M,hd,false,253212,12519,0,0,562,Music
gxpR44H1en0,"2024 ஆடி 18 - ஆடிப் பெருக்கு தின வழிபாடு, வாங்க வேண்டிய மங்கலப் பொருட்கள், தாலி சரடு மாற்றும் நேரம்","#ஆடிப்பெருக்கு #ஆடி18 #aadiperukku

Aadi Perukku worship method, benefits, worship time, Auspicious time to change Mangalyam Thread

தாலி கயிறு மாற்றுவது எப்படி & வருடத்தில் எத்தனை முறை மாற்றலாம் | How to change Thali(Mangalya) Kayiru
https://youtu.be/l-Qo4k6_mFM

தாலியில் உருக்கள் கோர்க்கும் முறை, சேர்க்க வேண்டிய உருக்கள், எண்ணிக்கை | Adding Mangalya Urukkal
https://youtu.be/_LtdKzp-CLc

ஆடி18ல் தங்கம் வாங்கலாமா? Can we buy gold in Aadi 18?|Aadi Perukku|ஆடிப்பெருக்கு|18ம் பெருக்கு
https://youtu.be/1zfwG-aRdws

#ஆடிபெருக்கு 
#ஆடிப்பெருக்கு 
#தாலிகயிறு 
#காவிரி 
#ஆடி18 
#18ஆம்பெருக்கு 
#aadiperuku 
#aadi18 
#aadiperukku 
#mangalsutra 
#Thalikayiru 
#mangalyam
#desamangaiyarkarasi
#desamangayarkarasi
#desamangayarkarasi
#athmagnanamaiyam
#athmagnanamaiyam
#arivoli
#latestspeech
#தேசமங்கையர்க்கரசி 
#தேசமங்கையற்கரசி 
#ஆத்மஞானமையம் 
#அறிவொளி

- ஆத்ம ஞான மையம்",2024-07-31T03:30:23Z,UC7G96LIVWvicrHlQRyA3GRA,Athma Gnana Maiyam,22,"['sollarasi', 'desa mangaiyarkarasi', 'desa mangayarkarasi', 'athma gnana maiyam', 'latest speech', 'variyar', 'variyar swamigal', 'krubanandha variyar', 'sorpozhivu', 'சொல்லரசி', 'தேச மங்கையர்க்கரசி', 'தேச மங்கையற்கரசி', 'ஆத்ம ஞான மையம்', 'சொற்பொழிவு', 'வாரியார்', 'வாரியார் ஸ்வாமிகள்', 'சுவாமிகள்', 'கிருபானந்த வாரியார்']",PT14M11S,hd,false,703893,14313,0,0,1208,People & Blogs
wodoMpDYY-g,Bigg Boss Telugu 8 - Teaser | Coming Soon | Nagarjuna Akkineni | Star Maa,"Ladies and Gentlemen, presenting the teaser of SEASON 8! 
This time, we are going above and beyond
LIMITLESS ENTERTAINMENT coming your way, brace yourselves!
#BiggBossTelugu8
Follow us on 
Instagram:https://instagram.com/starmaa?igshid=Yzg5MTU1MDY=
Twitter: https://twitter.com/StarMaa?t=L_Dotp4sFWmuinHWfbr4bw&s=09
Facebook: https://www.facebook.com/maatv/",2024-08-02T11:42:48Z,UCJF4y2nyCCrDKTgA7dxz1Qw,Star Maa,22,"['star maa', 'maa tv serials', 'maa tv serials promo', 'star maa serials promo', 'guppedantha manasu serial today episode', 'ennenno janmala bandham today episode', 'nuvvu nenu prema serial today episode', 'krishna mukunda murari serial today episode', 'malli serial telugu today episode', 'guppedantha manasu serial today episode full video', 'naga panchami serial today episode', 'telugu serial', 'new serial promo', 'new episode', 'maatv']",PT1M30S,hd,false,918535,19849,0,0,724,People & Blogs
pzCT1oCHZp8,Siragadikka Aasai |  2nd & 3rd August 2024 - Promo,சிறகடிக்க ஆசை - திங்கள் முதல் சனி இரவு 9 மணிக்கு நம்ம விஜய் டிவில...... Click here - https://www.hotstar.com/in/shows/siragadikka-aasai/1260128356 to watch the show on Disney+ Hotstar. #SiragadikkaAasai #VijayTelevision,2024-08-02T05:10:59Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,"['Siragadikka Aasai', 'Star', 'Star Vijay TV', 'Vijay TV', 'Vijay', 'Redefining Entertainment', 'தமிழ்', 'விஜய்', 'டிவி', 'தொலைக்காட்சி', 'Tamil TV', 'Tamil Shows']",PT40S,hd,false,1932665,30815,0,0,380,Entertainment
TibgDTUW4yU,I Became a Bad Security Guard | SlayyPop,"This job isn't meant for us.

Instagram -  @Abhyudaya_Mohan & @GautamiKawale
https://www.instagram.com/abhyudaya_mohan/
https://www.instagram.com/gautamikawale/

SlayyPop videos edited by - Kshitij",2024-07-31T13:30:24Z,UCSfxFZFzcpYMbOB3A1rWHAg,SlayyPop,20,"['slayypop', 'abhyudaya', 'gautami', 'slayy point', 'vr game', 'funny game']",PT12M10S,hd,false,1187509,57430,0,0,870,Gaming
pEN7w-SGbNI,Kerala blasters vs mumbai city fc|Noahsadaoui|Donix clash|Kbfc|Kwame peprah|8-0 win| Durand cup|,"#romanjification_videos

INTRO BGM: https://youtu.be/qKe8EOApqKQ?si=RXwJjyXURp0ZuqDx
.......................................................................
Discord Link : https://discord.gg/aZetYpQmXR

Contact me on: 
INSTAGRAM ::https://www.instagram.com/donix_clash/
Backup channel  :https://www.youtube.com/channel/UCHouP8K6sw2lRTSBb_1YpcQ
Email:saambartv@gmail.com",2024-08-02T09:11:08Z,UC9o38Lm-Z8lLRTx_2lOfwzg,DONIX CLASH,17,"['Kerala blasters', 'Donix clash', 'Kbfc', 'Kbfc news', 'Isl', 'donix clash channel', '#romanjification_videos', 'isl 2023', 'dasiuke sakai', 'ivan vukomanovic', 'manjappada', 'kerala blasters whatsapp status8', '8-0 win', 'Kerala blasters vs mumbai city fc', 'mikhael starhe', 'Noah sadoui', 'Kwame peprah', 'ishan panditha', 'durand cup', 'durand cup 20204']",PT5M3S,hd,false,86672,14233,0,0,483,Sports
NB7sIdxR96Y,Nobita Vs Serbian Dancing Lady 😨 | Gta 5,"Nobita Vs Serbian Dancing Lady 😨 | Gta 5







Shinchan Game
Nobita Game
Doraemon Game
Funny Game gta 5















Thanks For Watching
~ Tyro Gaming 🎈",2024-07-31T13:30:26Z,UCIpN4Y3Pt00Q9KoQMWI77_Q,Tyro Gaming,20,"['Nobita Vs Serbian Dancing Lady 😨', 'harshtatsuya', 'Funny Game', 'junkeyy', 'epic depic', 'Shivang mini', 'Shinchan game', 'Doraemon Game', 'Nobita Game', 'Shinchan in hindi', 'Green Gaming', 'Gaming with Demon', 'Shinchan Gaming', 'Frostbite Gaming', 'Epic Playz', 'VeryNuclear', 'Rock Indian Gamer', 'Amaan-T', 'Flight Gamer', 'Hindustani gamer Loggy', 'Proboiz', 'Tyro Gaming', 'Proboii', 'MythPlays', 'Taro gaming', 'Gta 5', 'Gta V', 'Charlie Charlie Horror Game', 'Dancing Lady', 'Serbian Dancing Girl']",PT10M25S,hd,false,582973,7544,0,0,553,Gaming
dG2Fb4PoQ-c,Uppum Mulakum 3 | Flowers | EP # 35,"'Uppum Mulakum' returns with its third season, continuing as one of Malayalam TV's longest-running sitcoms. This beloved show blends humor and emotion, depicting the trials and tribulations of a middle-class family. Balachandran and his family are back in action. Let's see what's next!!

#uppummulakum #uppummulakum2 #uppummulakum3",2024-08-02T14:00:36Z,UCmAPdImtXLGh5E-lTTH4Qmg,Flowers Comedy,24,"['flowers tv', 'flower tv comedy', 'flower tv malayalam', 'malayalam comedy', 'malayalam comedy movies', 'Comedy Utsavam', 'mimicry', 'comedy', 'mimic', 'stage', 'kerala', 'talent', 'malayalam', 'entertainment', 'malayalam cinema', 'UppumMulakum2', 'Chakkappazham2']",PT24M29S,hd,false,720585,23275,0,0,1392,Entertainment
pYi1EQ--0V8,தொட்டதெல்லாம் துலங்கும் ஆடிப்பெருக்கு  நன்னாளில் | ஆடி பெருக்கு 2024 பாடல்கள் Adi Peruku Amman Songs,"Symphony presents Adi Perukku 2024 | Amman Songs, Superhit amman songs, tamil god songs, Mahanadhi Shobana amman songs, Anuradha Sriram amman songs, Veeramanidasan amman songs, S.P.Balasubramaniam amman songs, Malaysia Vasudevan Songs, L.R.Easwari amman songs, Krishnaraj amman songs,  Sakthidasan amman hits, Srihari devotional songs, Srihari amman songs,  S.Janaki amman songs, Sakthidasan songs, Jayashree amman songs, Chitra amman songs, S.Janaki amman songs
சிம்போனி பெருமையுடன் வழங்கும் | ஆடி பெருக்கு 2024  | அம்மன் பாடல்கள், அம்மன் பக்தி பாடல்கள்

கீழே கொடுக்கப்பட்டுள்ள நேரத்தில் { Click } செய்து உங்களுக்கு பிடித்த பாடலை கேட்டு மகிழுங்கள் :
The Songs included in this album can be selected by touching or clicking the timings at the beginning of that song :

00:00 Thiruvilakkil Kudiyirukkum
Album :Lakshmi Shri Lakshmi
Singer :Anuradha Sriram
Music : Kalyan | Anand
Lyricist : Dr.Kiruthiya

07:36 Varanam Ayiram
Album :Thirumagale Thiruvilakke
Singer :Bombay Saradha
Music : Pradeep
Lyricist : Pradeep

13:45 Manjal Kunkumam
Album :Sowbagyam
Singer :Saindhavi
Music : K.S.Ragunathan
Lyricist : Gurunadha Sitthar

21:31 Kunguma Chimizh
Album :Lakshmi Shri Lakshmi
Singer :Anuradha Sriram
Music : Kalyan | Anand
Lyricist : Dr.Kiruthiya

28:33 Kulamagal
Album :Viratham
Singer :Vani Jairam
Music : Aravind
Lyricist : Kiruthiyaa

34:26 Kunkuma Oli Veesum
Album :Kunkumam
Singer :Mahanadhi Shobana
Music : Kalyan | Anand
Lyricist : Gurunadha Sitthar

39:06 Kulamagalin Thirumugathil
Album :Poovadaikkari
Singer :Mahanadhi Shobana
Music : Aravind
Lyricist : Kiruthiyaa

45:32 Sakthi Dosha Nivarthi Malai
Album :Thirumagale Thiruvilakke
Singer :Bombay Saradha
Music : Pradeep
Lyricist : Pradeep

Executive Producer : Srihari
Produced by : Symphony Recording Co.,
Symphony Email id : sym.recording@gmail.com

You can order Pen drives at sym.recording@gmail.com or call 044-23763237
பென் டிரைவ் வாங்குவதற்கு தொடர்பு கொள்ளவும் 044-23763237 அல்லது ஈமெயில் செய்யவும் sym.recording@gmail.com

Featured in this compilation are Anuradha Sriram amman songs, P.Susheela amman songs, Veeramanidasan amman hits, S.P.Balasubramaniam amman songs, Srihari devotional songs, Srihari amman songs, Mahanadhi Shobana amman songs, Veeramanidasan amman songs, Sakthidasan amman songs, T.L.Maharajan amman songs, S.Janaki amman songsS.Janaki amman songs on Spotify, wynk, Jio Saavn

The compilation of tamil amman songs contains the most famous temples of tamilnadu vekkali amman songs, kaali amman songs, kaliamman urumi melam, mariamman songs, samayapuram amman songs, samayapuram mariamman songs devotional tamil, thiruverkadu karumariamman songs, mangadu kamatchi amman songs, mangadu amman songs, melmaruvathur adhiparasakthi songs, melmaruvathur amman songs on melmaruvathur amma, karumari amman songs, karumariamman songs, karumariamman devotional songs, karumari songs, nagathamman songs punnainallur mariamma song

Download devotional songs tamil by Srihari, bakthi padalgal tamil, devotional songs tamil, download tamil songs, srihari ayyappan mp3 songs download, srihari songs, srihari songs download, tamil ayyappan songs, tamil ayyappan video, tamil bakthi padalgal, tamil bakthi songs, tamil devotional video, download tamil devotional songs, tamil bakthi songs download, download free tamil devotional songs, tamil devotional songs, bakthi songs in tamil, bakthi padal in tamil, aadi amman song, aadi amman songs tamil, aadi matham amman songs from our website

Listen to Latest superhit Amman album by Srihari Muthumari Pattu Chattham click here ↓↓↓↓ | ஸ்ரீஹரி பாடிய புதிய சூப்பர்ஹிட் அம்மன் ஆல்பம் முத்துமாரி பாட்டு சத்தம் கேட்க இந்த லிங்க்கை அழுத்தவும் ↓↓↓↓ 
https://youtu.be/NsffoHyZs_0?si=n6evdQJEprbaZOwa

Watch Ellam Valla Thaye full song video sung by Veeramanidasan click here ↓↓↓↓ | வீரமணிதாசன் பாடிய எல்லாம் வல்ல தாயே வீடியோ பார்க்க இந்த லிங்க்கை அழுத்தவும் ↓↓↓↓  
https://youtu.be/59IQPwKaOVk?si=MISGoVsgo412iP-H

Watch Karpoora Nayagiye Kanagavalli full video sung by L.R.Eswari click here ↓↓↓↓ | எல்.ஆர்.ஈஸ்வரி படி நடித்த கற்பூர நாயகியே கனகவல்லி முழு வீடியோ பார்க்க இந்த லிங்க்கை அழுத்தவும் ↓↓↓↓
https://youtu.be/JhaJL4ZdlgE?si=EMxAqgY6fWy6v_9Z

ஸ்ரீஹரி பாடி நடித்த அம்மன் கவசம் வீடியோ பார்க்க இந்த லிங்க்கை அழுத்தவும் ↓↓↓↓ | Watch Amman Kavasam sung & Performed by Srihari click here ↓↓↓↓
https://youtu.be/vOMSxMEI0hw?si=n1LoeSLrELCdQZfV

ஸ்ரீஹரி பாடி நடித்த அம்மன் கவசம் வீடியோ பார்க்க இந்த லிங்க்கை அழுத்தவும் ↓↓↓↓ | Watch Amman Kavasam sung & Performed by Srihari click here ↓↓↓↓
https://youtu.be/vOMSxMEI0hw?si=n1LoeSLrELCdQZf",2024-08-02T23:00:23Z,UCWicUQh_wTfNy9dBSAQ3DZw,Symphony,10,"['mariamman songs', 'amman alangaram song', 'veeramanidasan amman songs', 'tamil amman songs', 'tamil god songs', 'amman songs tamil', 'aayiram kannudaiyal songs', 'anuradha sriram amman songs', 'srihari amman songs', 'l.r.eswari amman songs', 'அம்மன் பாடல்கள்', 'pambai udukkai amman songs', 'mahanadhi Shobana amman songs', 'tamil bakthi songs', 'karumari amman songs', 'om sakthi amman songs', 'amman padalgal', 'adi amman songs in tamil', 'தமிழ் பக்தி பாடல்கள்', 'tamil amman video', 'adi amman songs', 'samipadal']",PT50M25S,hd,false,39550,340,0,0,11,Music
pNjEoBmy8bo,"Elimination Ki Ghadi | Anil Kapoor | Bigg Boss OTT 3 | JioCinema | Grand Finale, 9pm","Top 5 ko mile gift boxes, par kisko milega elimination ka gift?

Jaanne ke liye dekhiye #BiggBossOTT3 ka Grand Finale, aaj raat 9 baje sirf #JioCinema par.

#BBOTT3onJioCinema #BBOTT3 #BiggBoss #JioCinemaPremium",2024-08-02T07:55:11Z,UC8To9CFsZzvPafxMLzS08iA,JioCinema,24,"['Bigg Boss', 'Big Boss OTT', 'Season 3', 'Anil Kapoor', 'bigg boss ott', 'BB OTT', 'bigg boss ott season 3', 'JioCinema', 'JioCinema Premium', 'Salman Khan', 'Chandrika Dixit', 'Ranvir Shorey', 'Shivani Kumari', 'Sana Makbul Khan', 'Vishal Pandey', 'Lovekesh Kataria', 'Deepak Chaurasia', 'Sai Ketan Rao', 'Munisha Khatwani', 'Sana Sultan', 'Armaan Malik', 'Payal Malik', 'Kritika Malik', 'Neeraj Goyat', 'Naezy', 'Paulomi Polo Das', 'New Show', 'Reality Show 2024', 'Entertainment', '24 hours live', 'OTT Series']",PT30S,hd,false,1127609,10295,0,0,873,Entertainment
Okrhvbufl30,#Video | सेवा में बानी भोले बाबा के | #Pawan Singh | #Shivani Singh | Seva Me Bani | New Bolbam Song,"Subscribe करने के लिए क्लिक करें 👉 - http://goo.gl/ip2lbk

आप सब इस गाने का Reels बनाए - Make Your Reels :- https://www.instagram.com/reels/audio/482903574473302/

♪ Audio Credits ♪ 
►Song - Seva Me Bani Bhole Baba Ke
►Singer - Pawan Singh, Shivani Singh
►Actress - Namrata Singh
►Lyrics - Ashutosh Tiwari
►Music Director - Priyanshu Singh
►Company/ Label - Wave Music 

📽️ Video Credits 📽️
►Video Director - Deepansh Singh
►DI - Rohit Singh
►Dop - Ravi & Rajan Verma
►Editor - Jitender Jitu 
►Choreographer - Vikram Rajput 
►Production - Inspire x Isobaric 
►Management - Abhishek Singh
►Digital Marketing - Lokdhun 
►Whatsapp - 9718776677
►VG - 37489

♪ Spotify : https://open.spotify.com/track/6NrmmkWYNNfqBKbMPUJOg4?si=91d1b0574cde4813
♪ Spotify Playlist : https://open.spotify.com/user/31wrrqxq4vi7pg57rnkxcna4tcqu?
♪ Instagram Reels : https://www.instagram.com/reels/audio/482903574473302/
♪ Gaana : https://gaana.com/song/seva-me-bani-bhole-baba-ke
♪ Jio Saavn : https://www.jiosaavn.com/song/seva-me-bani-bhole-baba-ke/LxINcAYAWWI
♪ Wynk : https://wynk.in/u/q9WQlT0uQ
♪ Apple Music : https://music.apple.com/us/album/seva-me-bani-bhole-baba-ke-single/1760216470
♪ Amazon Prime Music : https://music.amazon.in/tracks/B0DBN2Z8JX?marketplaceId=A21TJRUUN4KGV&musicTerritory=IN&ref=dm_sh_Qaxf43rjQhC4EDO84NodZgFDi
♪ YouTube Music : https://music.youtube.com/watch?v=5yfutLJr0UM&si=LcFvdlJtPr6exCM_
♪ Hungama : 


Connected with us !
👉 Follow us on Instagram :- https://www.instagram.com/wavemusic/
👉 Like us on Facebook :- https://www.facebook.com/WaveMusicIndiaofficial

Lyrics - 

लड़की:- आज काल इग्नोर कर तार
भगति की कुछ और कर तार
चाप के पिय तार गांजा ए राजा भाव ना देल मोरब्बा के
(Dont disturb me पगली)
लड़का:- सावन के बाद आके मिलिह ए सोना
सेवा में बानी भोलेबाबा के


लड़की:- आइसे त जान रह रहल हमरा भिरिये
अब घर बार तोहार भइल बा मन्दिरिये
लड़का:- हाता से लाई बेलपाता नु हो
भस्म लगाई ले माथा नु हो
लड़की:- भांग के भोजन करे ल दुनो बेरा 
भावे मिठाई ना डब्बा के
लड़का:- सावन के बाद आके मिलिह ए सोना
सेवा में बानी भोलेबाबा के


लड़की:- सारा कमाई के क देल खर्चा
आशु प्रियांशु करे में शिवचर्चा
लड़का:- हम हई राजा तू रानी नु हो
बाबा से बड़ के बा दानी नु हो
लड़की:- सारा कंवरिया के नास्ता व्यवस्था 
चलता पवन के ढाबा पे
लड़का:- सावन के बाद आके मिलिह ए सोना
सेवा में बानी भोलेबाबा के",2024-07-31T00:15:21Z,UC22nIfOTM7KLIQuFGMKzQbg,Wave Music,10,"['pawan singh new song', 'pawan singh bolbam song', 'pawan singh bolbam song 2024', 'pawan singh bol bam song', 'pawan singh new song 2024', 'pawan singh bhojpuri song', 'pawan singh bolbam', 'bolbam song 2024', 'pawan singh bol bam song 2024', 'pawan singh new bol bam song', 'pawan singh bol bam new song', 'new bolbam song 2024', 'pawan singh ka naya bolbam ka gana', 'pawan singh ke naya gana bol bam ke', 'shivani singh new bolbam song', 'Seva Me Bani Bhole Baba Ke', 'new bolbam pawan singh', 'bolbam song new']",PT3M34S,hd,false,5774952,161978,0,0,40770,Music
